Timestamp,Chunk_ID,Strategy,Budget,Fitness,Macro_F1,Utility,Confidence,Cost,FACI_Vector
2026-07-19T17:11:04.470300,0,Hybrid,2,0.8054323836723579,0.16691260862436463,0.8054323836723579,0.5369549224482386,0.2787467744058324,"[0.5266666666666666, 0.0, 0.03349522214675794, 0.05, 0.03333333333333333, 0.822827714910147, 0.29743640580035746, 0.09834620143659736]"
2026-07-19T17:11:04.676756,1,Hybrid,4,0.8172495831669498,0.1769230769230769,0.8172495831669498,0.5448330554446332,0.5008561454358337,"[0.353, 0.0, 0.0010660980810234541, 0.0, 0.03333333333333333, 0.8447364656045814, 0.3387884049476105, 0.10986270970885934]"
2026-07-19T17:11:04.882398,2,Hybrid,3,0.8312092230079684,0.1810862398056568,0.8312092230079684,0.5541394820053123,0.3838342432230795,"[0.44433333333333336, 0.0, 0.0, 0.05, 0.03333333333333333, 0.850379831047978, 0.24286659205547179, 0.04764469678565648]"
2026-07-19T17:11:05.074996,3,Hybrid,3,0.8312092230079684,0.1970873786407767,0.8312092230079684,0.5541394820053123,0.3838342432230795,"[0.4506666666666666, 0.0, 0.010176410989927885, 0.0, 0.0, 0.8605583424647809, 0.35726486976295446, 0.08345887283780545]"
2026-07-19T17:11:05.272680,4,Hybrid,3,0.8312092230079684,0.2118157543391188,0.8312092230079684,0.5541394820053123,0.3838342432230795,"[0.47833333333333333, 0.0, 0.008447380840018878, 0.1, 0.06666666666666667, 0.8115963333115459, 0.3077772609415159, 0.0986623184155482]"
2026-07-19T17:11:05.462619,5,Hybrid,3,0.8312092230079684,0.1927055702917772,0.8312092230079684,0.5541394820053123,0.3838342432230795,"[0.44499999999999995, 0.0, 0.01120978018477222, 0.05, 0.03333333333333333, 0.8545377346773053, 0.3533423205636572, 0.07235435019122728]"
2026-07-19T17:11:05.652274,6,Hybrid,3,0.8312092230079684,0.18811913773243377,0.8312092230079684,0.5541394820053123,0.3838342432230795,"[0.2593333333333333, 0.0, 0.01823628337187303, 0.0, 0.03333333333333333, 0.8290745895939325, 0.35306680688330744, 0.12601650453216753]"
2026-07-19T17:11:05.845851,7,Hybrid,3,0.8312092230079684,0.18798029556650248,0.8312092230079684,0.5541394820053123,0.3838342432230795,"[0.583, 0.0, 0.01090909090909091, 0.0, 0.03333333333333333, 0.8186648224711888, 0.3019105520947619, 0.07996183814774815]"
2026-07-19T17:11:06.034618,8,Hybrid,3,0.8312092230079684,0.2210144927536232,0.8312092230079684,0.5541394820053123,0.3838342432230795,"[0.3833333333333333, 0.0, 0.0195141065830721, 0.0, 0.0, 0.8505863381759419, 0.3683010580874794, 0.11360267308709886]"
2026-07-19T17:11:06.221493,9,Hybrid,3,0.8312092230079684,0.2757714799820063,0.8312092230079684,0.5541394820053123,0.3838342432230795,"[0.2846666666666667, 0.0, 0.023809523809523808, 0.05, 0.06666666666666667, 0.909921157866014, 0.30732332619461444, 0.03351242488741559]"
